NO_OF_FRAMES	5618
NO_OF_CAMERAS	13
NO_OF_MARKERS	6
FREQUENCY	120
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2025-10-10, 15:47:17.423	14041227.18119250
DATA_INCLUDED	3D
MARKER_NAMES	hand	R wrist	L wrist	R elbow	L elbow	
TRAJECTORY_TYPES	Mixed	Measured	Measured	Mixed	Measured	Mixed
hand X	hand Y	hand Z	R wrist X	R wrist Y	R wrist Z	L wrist X	L wrist Y	L wrist Z	R elbow X	R elbow Y	R elbow Z	L elbow X	L elbow Y	L elbow Z	 X	 Y	 Z	
183.048	174.134	63.522	148.725	101.891	54.532	119.539	150.990	64.469	-96.418	-32.844	17.188	-96.058	-44.221	95.945	172.974	-225.252	-10.966
182.615	175.670	63.912	148.572	103.317	54.841	119.184	152.297	64.610	-96.029	-32.211	17.313	-95.609	-43.801	96.076	172.986	-225.263	-10.965
182.117	177.288	64.212	148.443	104.771	55.081	118.810	153.599	64.647	-95.623	-31.603	17.515	-95.145	-43.348	96.249	172.975	-225.281	-10.976
181.587	179.001	64.422	148.279	106.266	55.281	118.398	154.989	64.646	-95.172	-30.972	17.707	-94.717	-42.847	96.437	172.987	-225.292	-10.974
181.038	180.816	64.479	148.123	107.815	55.395	117.976	156.398	64.570	-94.740	-30.399	17.895	-94.269	-42.282	96.613	172.987	-225.292	-10.974
180.444	182.657	64.422	147.894	109.410	55.458	117.521	157.822	64.452	-94.296	-29.856	18.074	-93.825	-41.704	96.760	172.980	-225.271	-10.965
179.783	184.521	64.242	147.609	111.049	55.433	116.984	159.307	64.347	-93.834	-29.326	18.236	-93.428	-41.093	96.888	172.979	-225.258	-10.962
179.109	186.392	64.005	147.317	112.734	55.322	116.467	160.809	64.250	-93.400	-28.863	18.398	-93.030	-40.477	96.994	172.972	-225.253	-10.959
178.374	188.308	63.774	146.942	114.446	55.199	115.837	162.340	64.164	-92.994	-28.453	18.512	-92.597	-39.890	97.069	172.979	-225.258	-10.962
177.521	190.282	63.590	146.510	116.161	55.096	115.090	163.900	64.095	-92.585	-28.046	18.615	-92.178	-39.308	97.139	172.992	-225.269	-10.960
176.553	192.254	63.465	145.911	117.973	55.015	114.298	165.475	64.031	-92.165	-27.650	18.673	-91.787	-38.737	97.189	172.999	-225.274	-10.963
175.512	194.253	63.417	145.358	119.720	55.063	113.423	167.055	64.004	-91.820	-27.312	18.716	-91.426	-38.189	97.185	172.992	-225.269	-10.960
174.405	196.257	63.460	144.786	121.448	55.166	112.556	168.562	64.046	-91.434	-26.957	18.694	-91.072	-37.663	97.152	172.979	-225.255	-10.958
173.325	198.251	63.558	144.214	123.147	55.303	111.665	170.020	64.162	-91.092	-26.676	18.665	-90.741	-37.158	97.124	172.979	-225.244	-10.958
172.244	200.180	63.677	143.658	124.767	55.476	110.809	171.422	64.345	-90.741	-26.349	18.656	-90.464	-36.621	97.082	172.979	-225.244	-10.958
171.158	202.077	63.826	143.102	126.372	55.681	109.943	172.765	64.625	-90.454	-26.125	18.651	-90.204	-36.080	97.001	172.992	-225.269	-10.960
170.083	203.888	63.974	142.529	127.881	55.872	109.110	174.053	64.915	-90.120	-25.870	18.658	-89.960	-35.606	96.927	172.987	-225.276	-10.968
169.053	205.600	64.126	141.969	129.333	56.080	108.272	175.282	65.258	-89.778	-25.565	18.721	-89.740	-35.174	96.895	172.980	-225.271	-10.965
168.103	207.228	64.301	141.417	130.727	56.262	107.535	176.472	65.620	-89.446	-25.259	18.788	-89.490	-34.723	96.896	172.979	-225.258	-10.962
167.229	208.779	64.477	140.939	132.069	56.464	106.827	177.595	65.939	-89.082	-24.947	18.914	-89.269	-34.355	96.948	172.979	-225.244	-10.958
166.439	210.197	64.649	140.504	133.311	56.679	106.211	178.680	66.233	-88.730	-24.674	19.108	-88.991	-33.916	97.114	172.991	-225.253	-10.954
165.794	211.538	64.806	140.167	134.501	56.888	105.670	179.705	66.476	-88.384	-24.403	19.359	-88.723	-33.469	97.328	172.998	-225.260	-10.960
165.321	212.701	64.975	139.940	135.560	57.137	105.292	180.681	66.654	-87.995	-24.071	19.644	-88.467	-33.010	97.574	172.999	-225.274	-10.963
165.016	213.767	65.107	139.861	136.512	57.423	105.098	181.565	66.793	-87.592	-23.728	19.997	-88.181	-32.499	97.920	172.992	-225.269	-10.960
164.982	214.688	65.225	139.961	137.352	57.731	105.139	182.384	66.901	-87.174	-23.362	20.388	-87.878	-31.882	98.348	172.996	-225.259	-10.949
165.199	215.428	65.299	140.256	138.053	58.067	105.396	183.116	66.990	-86.727	-22.924	20.840	-87.558	-31.202	98.779	172.984	-225.248	-10.950
165.714	216.005	65.347	140.754	138.611	58.394	105.891	183.708	67.094	-86.247	-22.486	21.321	-87.222	-30.427	99.274	172.967	-225.247	-10.963
166.495	216.412	65.381	141.445	139.036	58.694	106.648	184.203	67.201	-85.731	-21.945	21.839	-86.860	-29.631	99.816	172.963	-225.270	-10.978
167.523	216.736	65.377	142.318	139.382	58.962	107.625	184.608	67.363	-85.189	-21.412	22.368	-86.465	-28.784	100.360	172.980	-225.298	-10.971
168.666	216.974	65.334	143.279	139.657	59.212	108.727	184.949	67.527	-84.618	-20.852	22.912	-86.093	-27.891	100.911	172.981	-225.315	-10.978
169.924	217.152	65.305	144.282	139.896	59.457	109.871	185.256	67.671	-84.045	-20.281	23.447	-85.733	-26.971	101.464	172.980	-225.301	-10.974
171.250	217.284	65.257	145.311	140.090	59.711	111.070	185.604	67.765	-83.475	-19.724	23.970	-85.367	-26.026	102.032	172.961	-225.296	-10.973
172.626	217.378	65.152	146.381	140.268	59.999	112.285	185.938	67.780	-82.891	-19.142	24.470	-85.017	-25.040	102.583	172.956	-225.279	-10.978
173.979	217.462	65.004	147.445	140.431	60.318	113.491	186.232	67.722	-82.314	-18.501	24.952	-84.700	-24.090	103.101	172.968	-225.287	-10.973
175.338	217.520	64.762	148.507	140.532	60.590	114.741	186.542	67.637	-81.730	-17.916	25.412	-84.380	-23.150	103.607	172.968	-225.301	-10.976
176.738	217.545	64.418	149.587	140.644	60.842	115.964	186.740	67.404	-81.173	-17.304	25.850	-84.061	-22.197	104.100	172.969	-225.317	-10.983
178.148	217.554	64.008	150.641	140.701	61.050	117.277	187.001	67.200	-80.622	-16.714	26.283	-83.754	-21.273	104.576	172.985	-225.318	-10.970
179.528	217.563	63.552	151.673	140.793	61.234	118.506	187.289	66.974	-80.099	-16.099	26.731	-83.415	-20.402	105.084	172.969	-225.304	-10.979
180.837	217.549	63.041	152.667	140.880	61.371	119.710	187.586	66.724	-79.613	-15.503	27.160	-83.103	-19.550	105.551	172.961	-225.296	-10.973
182.094	217.540	62.552	153.600	141.001	61.455	120.840	187.897	66.448	-79.135	-14.852	27.588	-82.789	-18.714	106.035	172.938	-225.290	-10.983
183.287	217.589	62.141	154.469	141.157	61.491	121.889	188.226	66.153	-78.671	-14.272	28.008	-82.497	-17.877	106.486	172.948	-225.313	-10.973
184.390	217.627	61.792	155.287	141.311	61.500	122.867	188.561	65.859	-78.242	-13.707	28.357	-82.242	-17.066	106.893	172.967	-225.332	-10.978
185.387	217.734	61.537	155.994	141.529	61.469	123.750	188.899	65.576	-77.823	-13.095	28.712	-82.003	-16.269	107.258	172.967	-225.345	-10.981
186.228	217.953	61.430	156.623	141.823	61.462	124.506	189.266	65.316	-77.451	-12.572	28.991	-81.765	-15.510	107.583	172.972	-225.335	-10.970
186.964	218.204	61.368	157.148	142.125	61.461	125.129	189.678	65.075	-77.118	-12.076	29.228	-81.583	-14.755	107.840	172.955	-225.321	-10.980
187.580	218.528	61.340	157.582	142.468	61.467	125.625	190.117	64.881	-76.818	-11.617	29.412	-81.435	-14.014	108.025	172.962	-225.309	-10.976
188.085	218.894	61.321	157.977	142.887	61.495	126.046	190.531	64.716	-76.559	-11.179	29.577	-81.276	-13.272	108.179	172.943	-225.310	-10.981
188.491	219.339	61.266	158.327	143.331	61.493	126.406	190.962	64.633	-76.304	-10.767	29.722	-81.165	-12.553	108.307	172.960	-225.324	-10.972
188.838	219.864	61.236	158.653	143.779	61.508	126.708	191.442	64.606	-76.047	-10.316	29.854	-81.060	-11.884	108.437	172.974	-225.323	-10.978
189.113	220.427	61.238	158.897	144.288	61.600	126.940	191.961	64.630	-75.807	-9.884	29.997	-80.914	-11.228	108.562	172.974	-225.310	-10.975
189.367	220.974	61.238	159.092	144.784	61.697	127.123	192.521	64.694	-75.588	-9.450	30.159	-80.749	-10.612	108.736	172.973	-225.293	-10.968
189.620	221.508	61.263	159.281	145.324	61.768	127.289	193.050	64.782	-75.388	-9.003	30.310	-80.624	-10.076	108.975	172.949	-225.271	-10.971
189.883	222.030	61.293	159.473	145.825	61.728	127.467	193.591	64.892	-75.228	-8.572	30.475	-80.508	-9.500	109.239	172.956	-225.266	-10.975
190.121	222.509	61.337	159.685	146.325	61.669	127.657	194.121	65.008	-75.060	-8.032	30.704	-80.386	-8.924	109.498	172.980	-225.285	-10.968
190.306	222.996	61.381	159.906	146.763	61.606	127.864	194.615	65.090	-74.913	-7.546	30.966	-80.309	-8.378	109.754	172.982	-225.286	-10.979
190.436	223.497	61.471	160.135	147.237	61.501	128.070	195.065	65.122	-74.755	-7.064	31.228	-80.178	-7.787	110.040	172.975	-225.281	-10.976
190.540	223.998	61.553	160.369	147.669	61.409	128.272	195.485	65.095	-74.593	-6.614	31.517	-80.030	-7.224	110.345	172.970	-225.275	-10.981
190.620	224.388	61.578	160.578	148.027	61.338	128.482	195.862	65.048	-74.424	-6.191	31.802	-79.928	-6.678	110.672	172.970	-225.262	-10.978
190.710	224.784	61.637	160.817	148.417	61.302	128.667	196.179	64.988	-74.235	-5.791	32.093	-79.808	-6.103	110.974	172.970	-225.262	-10.978
190.790	225.151	61.725	161.075	148.759	61.326	128.845	196.487	65.006	-74.045	-5.458	32.331	-79.701	-5.610	111.197	173.000	-225.262	-10.971
190.880	225.468	61.841	161.268	149.015	61.424	129.009	196.706	65.106	-73.851	-5.137	32.510	-79.576	-5.114	111.357	173.001	-225.275	-10.974
190.992	225.723	62.003	161.446	149.265	61.612	129.185	196.926	65.319	-73.684	-4.862	32.604	-79.506	-4.762	111.438	172.984	-225.274	-10.987
191.129	225.930	62.212	161.601	149.461	61.808	129.346	197.120	65.598	-73.522	-4.596	32.654	-79.398	-4.443	111.586	172.984	-225.261	-10.984
191.267	226.049	62.455	161.739	149.582	62.021	129.507	197.242	65.951	-73.402	-4.408	32.634	-79.393	-4.185	111.548	172.984	-225.261	-10.984
191.427	226.171	62.750	161.855	149.643	62.269	129.648	197.345	66.337	-73.322	-4.231	32.621	-79.404	-4.030	111.541	172.984	-225.261	-10.984
191.566	226.263	63.086	161.963	149.726	62.538	129.780	197.426	66.729	-73.281	-4.036	32.591	-79.417	-3.888	111.501	172.998	-225.271	-10.990
191.659	226.282	63.464	162.011	149.741	62.793	129.873	197.459	67.110	-73.279	-3.910	32.536	-79.425	-3.793	111.417	172.996	-225.272	-10.982
191.743	226.262	63.909	162.062	149.732	63.024	129.935	197.450	67.485	-73.302	-3.772	32.456	-79.428	-3.747	111.304	172.996	-225.272	-10.982
191.830	226.207	64.404	162.073	149.670	63.217	129.996	197.418	67.838	-73.351	-3.603	32.300	-79.453	-3.761	111.161	172.996	-225.272	-10.982
191.916	226.106	64.912	162.110	149.585	63.359	130.064	197.333	68.202	-73.417	-3.454	32.085	-79.485	-3.761	111.001	172.996	-225.272	-10.982
191.994	225.969	65.425	162.145	149.488	63.469	130.126	197.219	68.518	-73.534	-3.350	31.808	-79.550	-3.774	110.801	172.996	-225.272	-10.982
192.063	225.821	65.876	162.168	149.353	63.577	130.195	197.077	68.828	-73.663	-3.128	31.536	-79.647	-3.769	110.551	172.996	-225.272	-10.982
192.155	225.652	66.182	162.174	149.201	63.651	130.248	196.944	69.039	-73.855	-2.948	31.243	-79.805	-3.709	110.240	172.998	-225.260	-10.990
192.228	225.486	66.311	162.166	149.078	63.619	130.289	196.817	69.098	-74.158	-3.257	30.861	-79.990	-3.593	109.926	173.005	-225.265	-10.993
192.269	225.341	66.187	162.104	148.983	63.421	130.302	196.707	68.957	-74.262	-2.885	30.610	-80.202	-3.423	109.614	172.998	-225.273	-10.993
192.281	225.274	65.795	162.015	148.930	63.048	130.272	196.672	68.553	-74.505	-2.703	30.389	-80.485	-3.173	109.343	173.003	-225.279	-10.989
192.233	225.276	65.089	161.886	148.973	62.454	130.196	196.716	67.859	-74.725	-2.520	30.238	-80.740	-2.878	109.169	172.991	-225.282	-10.993
192.114	225.363	64.072	161.729	149.107	61.699	130.039	196.877	66.856	-74.977	-2.319	30.125	-81.004	-2.500	109.066	173.010	-225.268	-10.985
191.933	225.545	62.752	161.512	149.330	60.789	129.817	197.149	65.576	-75.254	-2.113	30.080	-81.255	-2.044	109.042	173.010	-225.271	-10.988
191.782	225.809	61.256	161.147	149.645	59.670	129.542	197.532	64.015	-75.534	-1.873	30.084	-81.482	-1.478	109.056	173.003	-225.263	-10.982
191.494	226.188	59.333	160.834	150.064	58.437	129.214	197.986	62.199	-75.831	-1.686	30.079	-81.697	-0.808	109.167	172.992	-225.269	-10.960
185.691	228.758	60.176	160.529	150.514	57.023	128.836	198.453	60.241	-76.117	-1.481	30.099	-81.917	-0.052	109.229	172.938	-225.304	-10.956
185.166	229.034	58.787	160.362	150.832	55.566	128.495	198.876	58.536	-76.381	-1.321	30.192	-82.156	0.765	109.275	172.934	-225.315	-10.937
184.877	229.188	58.255	160.201	150.938	54.708	128.331	199.068	57.745	-76.673	-1.158	30.283	-82.392	1.615	109.232	172.933	-225.269	-10.921
184.837	229.252	58.568	160.118	150.997	54.761	128.290	199.114	57.861	-76.917	-1.006	30.289	-82.653	2.350	109.087	172.954	-225.232	-10.920
184.940	229.317	59.253	160.011	151.125	55.581	128.335	199.155	58.550	-77.161	-0.755	30.231	-82.947	2.897	108.832	172.942	-225.235	-10.925
185.116	229.380	60.100	160.021	151.167	56.654	128.417	199.190	59.453	-77.337	-0.431	30.290	-83.299	3.263	108.596	172.926	-225.277	-10.951
185.219	229.415	60.890	160.038	151.227	57.746	128.487	199.200	60.341	-77.445	-0.166	30.474	-83.704	3.453	108.666	172.950	-225.302	-10.951
190.983	227.052	59.072	160.049	151.265	58.614	128.549	199.151	61.048	-77.589	0.035	30.931	-84.132	3.586	109.181	172.983	-225.303	-10.955
191.015	227.084	59.438	160.059	151.276	59.201	128.564	199.199	61.574	-77.752	0.278	31.591	-84.477	3.713	110.046	172.959	-225.294	-10.962
190.984	227.123	59.637	160.056	151.315	59.548	128.555	199.357	61.886	-77.891	0.479	32.368	-84.709	3.902	111.055	172.942	-225.277	-10.968
190.947	227.158	59.681	160.078	151.346	59.669	128.561	199.437	62.084	-77.997	0.666	33.249	-84.893	4.180	112.095	172.952	-225.260	-10.949
190.990	227.151	59.674	160.132	151.342	59.676	128.617	199.490	62.249	-78.126	0.844	34.044	-85.017	4.463	113.040	172.958	-225.251	-10.949
191.072	227.101	59.714	160.223	151.326	59.700	128.703	199.531	62.424	-78.318	1.066	34.787	-85.170	4.877	113.816	172.977	-225.267	-10.950
191.174	227.064	59.885	160.330	151.302	59.841	128.821	199.523	62.693	-78.481	1.323	35.403	-85.299	5.337	114.469	172.966	-225.272	-10.959
191.340	227.033	60.181	160.464	151.250	60.161	128.981	199.517	63.131	-78.623	1.586	35.926	-85.443	5.802	114.876	172.949	-225.285	-10.975
191.506	227.001	60.608	160.581	151.234	60.604	129.158	199.485	63.712	-78.741	1.848	36.299	-85.590	6.198	115.110	172.956	-225.276	-10.975
191.702	227.034	61.168	160.683	151.230	61.155	129.332	199.505	64.381	-78.841	2.158	36.557	-85.737	6.538	115.265	172.963	-225.270	-10.978
191.801	227.101	61.809	160.730	151.268	61.727	129.437	199.553	65.058	-78.908	2.411	36.740	-85.884	6.832	115.396	172.975	-225.265	-10.970
191.781	227.209	62.288	160.875	151.362	62.335	129.501	199.627	65.671	-78.951	2.570	36.820	-86.034	7.080	115.495	172.984	-225.261	-10.984
191.841	227.277	62.837	160.891	151.420	62.792	129.558	199.691	66.163	-79.006	2.716	36.824	-86.187	7.298	115.568	172.984	-225.261	-10.984
191.893	227.334	63.299	160.916	151.463	63.122	129.595	199.722	66.539	-79.102	2.871	36.804	-86.287	7.478	115.597	172.984	-225.261	-10.984
191.931	227.327	63.661	160.949	151.467	63.256	129.645	199.729	66.786	-79.251	3.050	36.720	-86.395	7.640	115.572	172.996	-225.258	-10.979
191.965	227.270	63.926	160.983	151.415	63.242	129.703	199.676	66.928	-79.400	3.184	36.596	-86.483	7.737	115.475	173.000	-225.262	-10.971
191.993	227.144	64.133	161.020	151.318	63.124	129.742	199.564	66.968	-79.510	3.352	36.347	-86.549	7.746	115.317	173.000	-225.248	-10.968
192.020	226.985	64.258	161.053	151.146	62.912	129.788	199.410	66.926	-79.661	3.467	36.066	-86.613	7.692	115.072	173.000	-225.248	-10.968
192.077	226.787	64.306	161.099	150.986	62.647	129.846	199.217	66.810	-79.810	3.655	35.743	-86.673	7.574	114.722	173.000	-225.248	-10.968
192.115	226.537	64.224	161.128	150.790	62.295	129.896	199.002	66.612	-79.952	3.774	35.301	-86.731	7.419	114.307	173.002	-225.250	-10.979
192.150	226.283	64.012	161.144	150.530	61.835	129.942	198.775	66.330	-80.039	3.837	34.787	-86.794	7.287	113.781	173.003	-225.263	-10.982
192.196	226.076	63.638	161.155	150.370	61.265	129.995	198.561	65.872	-80.115	3.872	34.247	-86.851	7.158	113.220	173.003	-225.263	-10.982
192.241	225.860	63.070	161.151	150.172	60.551	130.040	198.414	65.292	-80.181	3.886	33.603	-86.920	7.104	112.604	172.991	-225.266	-10.987
192.273	225.683	62.272	161.148	150.042	59.710	130.076	198.279	64.523	-80.275	3.881	33.008	-86.978	7.114	112.016	173.003	-225.263	-10.982
192.369	225.546	61.368	160.987	149.961	58.641	130.068	198.226	63.572	-80.367	3.849	32.446	-87.034	7.175	111.443	173.007	-225.256	-10.974
192.391	225.540	60.101	160.934	149.957	57.507	130.038	198.248	62.442	-80.487	3.852	31.897	-87.070	7.319	110.906	172.993	-225.257	-10.968
192.298	225.538	58.717	160.842	150.042	56.302	129.967	198.252	61.128	-80.614	3.820	31.402	-87.101	7.509	110.405	172.956	-225.263	-10.971
185.609	228.253	60.040	160.755	150.121	55.006	129.838	198.458	59.828	-80.716	3.786	30.958	-87.117	7.788	109.957	172.959	-225.278	-10.955
0.000	0.000	0.000	160.604	150.112	54.033	129.740	198.523	58.945	-80.813	3.771	30.578	-87.117	8.093	109.537	172.952	-225.260	-10.949
0.000	0.000	0.000	160.791	149.884	53.831	129.644	198.514	58.620	-80.906	3.756	30.203	-87.128	8.327	109.099	172.977	-225.240	-10.944
0.000	0.000	0.000	160.686	149.900	53.958	129.581	198.510	58.705	-81.006	3.761	29.867	-87.176	8.461	108.618	172.970	-225.246	-10.941
0.000	0.000	0.000	160.320	150.132	54.145	129.542	198.472	58.992	-81.059	3.760	29.621	-87.301	8.496	108.193	172.960	-225.253	-10.960
0.000	0.000	0.000	160.304	150.096	54.583	129.511	198.419	59.330	-81.093	3.756	29.526	-87.480	8.469	107.993	172.959	-225.265	-10.952
0.000	0.000	0.000	160.274	150.047	54.897	129.506	198.401	59.591	-81.130	3.752	29.658	-87.672	8.415	108.115	172.984	-225.261	-10.954
0.000	0.000	0.000	160.473	150.024	55.245	130.896	197.592	60.475	-81.157	3.792	29.986	-87.837	8.391	108.550	172.968	-225.260	-10.966
0.000	0.000	0.000	160.470	150.045	55.447	130.884	197.610	60.607	-81.174	3.811	30.475	-87.967	8.450	109.181	172.961	-225.280	-10.966
0.000	0.000	0.000	160.466	150.112	55.606	129.490	198.445	60.096	-81.198	3.891	31.035	-88.069	8.605	109.879	172.954	-225.275	-10.963
0.000	0.000	0.000	160.475	150.183	55.789	129.476	198.535	60.235	-81.227	3.965	31.643	-88.171	8.827	110.573	172.972	-225.264	-10.958
0.000	0.000	0.000	160.497	150.231	56.035	129.474	198.637	60.462	-81.305	4.096	32.269	-88.288	9.122	111.180	172.966	-225.259	-10.955
0.000	0.000	0.000	160.534	150.288	56.426	129.533	198.735	60.829	-81.382	4.304	32.883	-88.404	9.482	111.753	172.966	-225.272	-10.959
0.000	0.000	0.000	160.596	150.351	56.934	129.618	198.824	61.295	-81.461	4.536	33.442	-88.523	9.860	112.242	172.968	-225.271	-10.966
192.228	225.901	58.894	160.626	150.488	57.547	129.740	198.942	61.982	-81.493	4.807	33.922	-88.668	10.257	112.682	172.956	-225.263	-10.971
192.358	226.052	59.457	160.700	150.623	58.272	129.852	199.180	62.666	-81.523	5.076	34.386	-88.813	10.640	113.078	172.975	-225.268	-10.973
192.507	226.248	60.062	160.751	150.764	59.001	129.958	199.336	63.414	-81.581	5.358	34.764	-88.980	10.993	113.478	172.975	-225.265	-10.970
192.523	226.432	60.685	160.638	150.876	59.657	130.015	199.508	64.126	-81.671	5.656	35.113	-89.118	11.326	113.819	172.988	-225.251	-10.973
192.625	226.645	61.318	160.675	151.069	60.384	130.036	199.654	64.783	-81.777	5.975	35.375	-89.253	11.600	114.140	172.977	-225.253	-10.977
192.590	226.828	61.937	160.673	151.178	61.055	130.041	199.811	65.388	-81.896	6.293	35.577	-89.392	11.820	114.403	172.984	-225.258	-10.981
192.451	227.026	62.352	160.792	151.318	61.655	130.009	199.950	65.889	-82.012	6.526	35.692	-89.535	11.968	114.620	172.988	-225.251	-10.973
192.413	227.171	62.854	160.773	151.423	62.137	129.981	200.031	66.292	-82.179	6.797	35.765	-89.653	12.060	114.750	172.990	-225.249	-10.980
192.409	227.244	63.315	160.767	151.469	62.469	129.949	200.075	66.650	-82.342	7.085	35.747	-89.773	12.115	114.801	173.000	-225.248	-10.968
192.412	227.237	63.773	160.770	151.433	62.682	129.971	200.050	66.971	-82.456	7.305	35.640	-89.872	12.129	114.753	173.007	-225.240	-10.968
192.464	227.151	64.209	160.798	151.359	62.828	130.023	199.978	67.273	-82.603	7.556	35.414	-89.968	12.106	114.586	173.007	-225.240	-10.968
192.570	226.980	64.658	160.845	151.228	62.927	130.113	199.830	67.596	-82.758	7.825	35.136	-90.059	12.026	114.287	172.995	-225.242	-10.972
192.693	226.732	65.099	160.897	151.014	62.961	130.230	199.639	67.883	-82.907	8.024	34.708	-90.147	11.913	113.887	173.000	-225.248	-10.968
192.851	226.467	65.483	160.971	150.789	62.934	130.362	199.394	68.137	-83.043	8.192	34.212	-90.246	11.769	113.394	172.997	-225.244	-10.984
192.996	226.202	65.775	161.014	150.541	62.822	130.478	199.125	68.277	-83.184	8.324	33.649	-90.330	11.609	112.824	173.009	-225.241	-10.979
193.117	225.893	65.864	161.046	150.292	62.581	130.575	198.876	68.270	-83.316	8.419	33.056	-90.427	11.459	112.239	172.998	-225.246	-10.987
